0.850253,0.000996,0,0.719984,-0.803638,0.000997,0,0.719984,99.91694,0.08306,1.107449,1,85.113996,-80.137627
0.851698,0.000333,0,0.345482,-0.785259,0.00041,0,0.345482,66.264215,33.735785,1.151018,0.9,68.114298,-40.35228
0.652995,0.000934,0,0.138976,-0.751579,0.000943,0,0.138976,38.957619,61.042381,1.132187,0.84,33.958952,-20.759573
0.429236,0.000842,0,0.184256,-0.77159,0.000919,0,0.184256,46.623538,53.376462,1.116619,0.84,29.886695,-26.096493
0.412364,0.00048,0,0.340608,-0.527242,0.000508,0,0.340608,70.880425,29.119575,1.205304,0.82,39.180899,-27.416741
0.278725,0.000411,0,0.537112,-0.749021,0.000437,0,0.537112,64.308238,35.691762,1.355186,0.7,37.121216,-28.969676
0.211783,0.000978,0,0.70887,-0.845297,0.000996,0,0.70887,57.864206,42.135794,1.605382,0.6,42.180037,-18.985997
0.031299,0.000311,0,0.754694,-0.843443,0.000464,0,0.754694,61.009394,38.990606,1.595083,0.68,31.354505,-22.003645
0.404639,0.000367,0,0.160435,-0.507957,0.000417,0,0.160435,41.284889,58.715111,1.463757,0.72,26.140629,-11.53372
0.614227,0.000993,0,0.451295,-0.465781,0.000997,0,0.451295,56.654123,43.345877,2.789454,0.48,54.416501,-6.770198
0.408369,0.000749,0,0.104685,-0.418499,0.000834,0,0.104685,67.920696,32.079304,1.212765,0.98,31.145797,-25.009883
0.483535,0.000389,0,0.602394,-0.715359,0.000668,0,0.602394,80.786847,19.213153,1.136276,0.88,50.668611,-46.163754
0.442312,0.000751,0,0.487576,-0.639853,0.000897,0,0.487576,64.510288,35.489712,1.447509,0.66,45.885989,-23.915296
0.805548,0.000294,0,0.094238,-0.874744,0.000541,0,0.094238,45.642032,54.357968,1.743791,0.98,41.902889,-34.777815
0.898716,0.000822,0,0.346079,-0.477498,0.000983,0,0.346079,69.536045,30.463955,1.230174,0.66,73.093227,-22.592017
0.791541,0.00075,0,0.477701,-0.838698,0.000861,0,0.477701,43.292004,56.707996,2.059144,0.8,61.389343,-9.182154
0.115691,0.00075,0,0.847064,-0.866382,0.000986,0,0.847064,51.129327,48.870673,4.479364,0.92,47.350116,-2.850524
0.238329,0.000705,0,0.774393,-0.811586,0.000854,0,0.774393,95.757746,4.242254,1.318921,0.98,26.174538,-74.348712
0.549692,0.000479,0,0.312614,-0.348721,0.000617,0,0.312614,61.908844,38.091156,1.411915,0.5,45.96824,-9.642906
0.148546,0.000257,0,0.333335,-0.618114,0.000974,0,0.333335,63.409625,36.590375,1.170696,0.82,21.63243,-26.935798
0.391541,0.000444,0,0.798444,-0.838561,0.000589,0,0.798444,70.337368,29.662632,1.451909,0.58,51.255191,-35.256738
0.713764,0.000554,0,0.170291,-0.291489,0.000604,0,0.170291,51.345566,48.654434,1.403441,0.38,44.962448,-6.650231
